ph,Hardness,Conductivity,Trihalomethanes,Turbidity,Original_Potability,SampleNumber,ph_rank,Hardness_rank,Conductivity_rank,Trihalomethanes_rank,Turbidity_rank,Average_Rank,Hardness_Safe,ph_safe,Conductivity_safe,Trihalomethanes_safe,Turbidity_safe,Hardness_Safe_qty,ph_safe_qty,Conductivity_safe_qty,Trihalomethanes_safe_qty,Turbidity_safe_qty,Hardness_Safe_pct,ph_safe_pct,Conductivity_safe_pct,Trihalomethanes_safe_pct,Turbidity_safe_pct,Potable_WHO_Standards,TestOrTrain,SVM_Potability,SVM Test Score,TestOrTrain,Logistic_Regression_Potability,SVM Test Score,TestOrTrain,Random_Forrest_Potability,SVM Test Score,Sample_Number
8.15,220.2,461.8,103.38,4.95,True,2833,2138.0,220.2,2187,3076.0,2927,1757.0,False,True,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,1737
9.27,274.02,504.62,62.32,3.55,True,2834,2553.0,274.02,2707,1216.0,974,1959.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,1738
7.02,203.2,435.67,68.23,3.86,True,2835,1379.0,203.2,1847,1684.0,1474,1179.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,1739
7.83,249.34,443.63,76.65,4.27,True,2836,1944.0,249.34,1967,2294.0,2120,1325.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,1740
6.64,202.41,291.08,64.36,3.92,True,2837,1083.0,202.41,112,1392.0,1586,1264.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,1741
6.76,216.53,526.33,60.52,4.35,True,2838,1169.0,216.53,2891,1082.0,2244,2361.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,1742
7.61,225.49,341.07,55.89,2.94,True,2841,1794.0,225.49,501,782.0,314,1005.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,1743
6.08,182.41,498.45,81.29,2.09,True,2842,689.0,182.41,2641,2572.0,30,1392.0,True,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,1744
6.66,182.39,434.66,69.41,3.97,True,2844,1098.0,182.39,1827,1793.0,1665,1455.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,1745
6.43,166.85,352.75,66.74,2.9,True,2848,921.0,166.85,642,1572.0,285,1128.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,1746
5.02,136.98,454.88,71.98,4.48,True,2849,251.0,136.98,2113,1970.0,2424,1516.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,1747
8.16,195.21,529.68,69.99,3.67,True,2851,2148.0,195.21,2918,1831.0,1148,1351.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,1748
5.27,181.73,390.01,63.83,4.06,True,2853,323.0,181.73,1160,1347.0,1793,1322.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,1749
7.47,212.82,358.91,46.66,4.99,True,2855,1698.0,212.82,735,346.0,2958,890.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,1750
7.4,260.08,376.48,101.47,3.08,True,2856,1653.0,260.08,963,3066.0,421,1543.0,False,True,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,1751
5.54,200.71,437.34,67.17,3.76,True,2859,428.0,200.71,1877,1602.0,1291,1678.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,1752
7.38,199.17,357.37,75.89,4.01,True,2860,1631.0,199.17,714,2245.0,1725,1243.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,1753
9.32,317.34,476.51,68.6,4.64,True,2861,2563.0,317.34,2387,1712.0,2644,1720.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,1754
6.7,168.75,404.93,52.11,4.18,True,2862,1114.0,168.75,1395,562.0,1987,1017.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,1755
5.55,182.64,596.65,78.88,4.45,True,2863,430.0,182.64,3207,2443.0,2394,1999.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,1756
9.0,263.51,561.69,61.51,3.98,True,2864,2479.0,263.51,3094,1157.0,1670,1690.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,1757
9.13,266.74,542.81,65.78,4.77,True,2865,2517.0,266.74,2997,1498.0,2779,1246.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033,1758
7.13,209.75,404.7,92.35,3.91,True,2867,1454.0,209.75,1392,2965.0,1559,1516.0,False,True,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033,1759
7.17,199.16,436.6,52.58,2.21,False,2869,1485.0,199.16,1862,594.0,41,1035.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1760
6.98,166.85,333.97,48.46,3.53,False,2871,1349.0,166.85,427,406.0,944,836.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1761
9.87,114.37,490.45,64.83,3.65,False,2877,2662.0,114.37,2554,1428.0,1113,1534.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1762
4.32,225.51,446.34,43.39,4.08,False,2878,121.0,225.51,2006,250.0,1817,1758.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,1763
4.23,201.45,402.66,76.47,4.48,False,2879,102.0,201.45,1358,2281.0,2427,1533.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,1764
4.14,253.6,432.51,61.52,3.17,False,2880,95.0,253.6,1801,1158.0,502,1830.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1765
5.35,193.81,431.48,55.82,3.84,False,2881,354.0,193.81,1782,778.0,1441,1582.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,1766
7.71,174.35,437.51,51.55,3.9,False,2883,1851.0,174.35,1885,540.0,1546,1521.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1767
8.33,199.0,429.23,83.63,2.41,False,2884,2238.0,199.0,1746,2681.0,79,1397.0,True,True,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1768
6.51,188.88,367.93,101.25,3.96,False,2885,977.0,188.88,842,3064.0,1654,1201.0,True,True,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1769
6.93,228.19,403.22,66.78,4.21,False,2887,1309.0,228.19,1367,1576.0,2035,1295.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1770
3.76,196.02,493.23,85.16,4.99,False,2891,55.0,196.02,2590,2748.0,2955,1986.0,True,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1771
5.66,232.75,385.75,76.98,5.02,False,2893,482.0,232.75,1095,2304.0,2972,1531.0,False,False,True,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,1772
9.4,224.75,503.79,58.97,4.61,False,2894,2578.0,224.75,2697,959.0,2606,2039.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1773
13.35,152.78,450.85,85.88,2.53,False,2895,2783.0,152.78,2073,2786.0,109,1253.0,True,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1774
7.82,221.09,460.6,66.78,4.62,False,2897,1934.0,221.09,2174,1575.0,2623,1275.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,1775
1.43,228.13,495.38,61.14,4.95,False,2899,5.0,228.13,2610,1132.0,2926,1320.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,1776
6.97,182.89,325.79,70.05,4.28,False,2900,1343.0,182.89,336,1837.0,2128,1512.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1777
6.59,244.94,330.91,47.39,4.22,False,2902,1033.0,244.94,393,373.0,2043,1049.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1778
4.33,192.17,543.72,72.57,3.71,False,2905,123.0,192.17,3006,2003.0,1212,1605.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,1779
7.42,243.3,361.1,87.05,3.47,False,2906,1663.0,243.3,763,2828.0,862,871.0,False,True,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1780
7.98,165.71,363.85,76.03,3.31,False,2910,2041.0,165.71,791,2255.0,655,1194.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,1781
9.5,195.11,382.47,78.31,4.34,False,2911,2601.0,195.11,1044,2409.0,2238,1433.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1782
5.16,119.09,325.2,73.22,4.09,False,2912,294.0,119.09,330,2068.0,1836,1640.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1783
5.85,229.94,596.4,67.64,3.64,False,2915,570.0,229.94,3206,1641.0,1100,1679.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1784
5.89,184.06,281.54,62.6,4.37,False,2916,584.0,184.06,71,1240.0,2280,1541.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1785
5.96,223.03,284.5,40.14,3.73,False,2917,628.0,223.03,80,171.0,1243,1094.0,False,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1786
6.11,211.45,389.59,85.36,3.92,False,2918,711.0,211.45,1155,2763.0,1593,1636.0,False,False,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,1787
6.9,209.64,396.81,66.6,3.69,False,2919,1273.0,209.64,1252,1554.0,1179,1174.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1788
7.61,190.66,577.44,65.33,6.49,False,2921,1793.0,190.66,3157,1469.0,3275,1627.0,True,True,False,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,1789
8.89,180.56,378.66,48.48,4.73,False,2922,2446.0,180.56,995,407.0,2737,1967.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,1790
6.53,163.4,601.03,55.02,4.6,False,2923,990.0,163.4,3219,727.0,2591,1688.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1791
7.83,203.17,338.23,47.93,4.25,False,2924,1947.0,203.17,471,384.0,2092,1055.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,1792
11.56,174.94,366.31,38.43,5.11,False,2925,2776.0,174.94,823,141.0,3035,1542.0,True,False,True,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1793
6.78,196.18,435.09,76.35,5.47,False,2926,1185.0,196.18,1833,2272.0,3198,1664.0,True,True,False,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1794
8.29,211.45,525.09,63.0,3.58,False,2927,2211.0,211.45,2879,1277.0,1012,1227.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1795
7.53,225.34,379.34,64.27,3.64,False,2929,1740.0,225.34,1004,1387.0,1104,995.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,1796
9.76,119.16,512.33,59.19,3.02,False,2930,2642.0,119.16,2774,968.0,379,1886.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1797
10.19,211.57,468.37,72.72,3.4,False,2931,2701.0,211.57,2266,2021.0,768,1271.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,1798
2.93,260.46,403.24,69.24,3.68,False,2932,18.0,260.46,1368,1780.0,1157,1440.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1799
6.66,205.54,555.9,66.93,3.87,False,2934,1096.0,205.54,3069,1586.0,1492,1245.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1800
7.01,219.92,379.6,98.97,3.59,False,2935,1371.0,219.92,1009,3044.0,1023,1285.0,False,True,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,1801
6.39,216.68,358.17,41.59,4.42,False,2938,896.0,216.68,727,204.0,2362,1213.0,False,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1802
6.09,162.28,387.97,75.27,4.17,False,2939,693.0,162.28,1126,2203.0,1976,1469.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1803
3.96,173.03,444.79,59.83,4.09,False,2940,74.0,173.03,1984,1014.0,1834,1929.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1804
4.28,229.44,508.79,66.65,3.73,False,2941,110.0,229.44,2744,1559.0,1256,1668.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1805
7.3,224.47,487.33,68.94,3.43,False,2942,1577.0,224.47,2516,1751.0,807,1282.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,1806
10.89,177.73,383.2,42.81,3.63,False,2943,2757.0,177.73,1057,234.0,1088,1569.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1807
11.5,195.99,357.52,82.35,3.13,False,2945,2773.0,195.99,719,2623.0,465,1133.0,True,False,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1808
5.81,195.51,325.83,51.29,4.82,False,2946,552.0,195.51,337,528.0,2814,1726.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,1809
7.78,196.82,372.76,14.34,5.05,False,2949,1906.0,196.82,916,4.0,2993,1373.0,True,True,True,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,1810
6.32,187.03,463.34,60.27,4.9,False,2950,841.0,187.03,2207,1060.0,2882,2048.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,1811
7.06,177.67,393.74,53.84,4.49,False,2953,1407.0,177.67,1213,660.0,2437,1420.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1812
4.85,186.68,392.7,85.16,3.89,False,2954,203.0,186.68,1195,2749.0,1521,1363.0,True,False,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1813
4.56,165.77,323.78,79.32,4.12,False,2956,147.0,165.77,312,2466.0,1886,1336.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1814
9.13,209.74,509.66,67.53,3.07,False,2957,2519.0,209.74,2752,1632.0,415,912.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1815
4.23,194.98,355.82,62.02,3.52,False,2959,104.0,194.98,690,1193.0,926,1188.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1816
5.57,189.73,434.05,88.73,3.93,False,2960,437.0,189.73,1820,2869.0,1601,1853.0,True,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1817
8.53,217.39,615.61,82.59,2.65,False,2962,2309.0,217.39,3239,2636.0,151,1009.0,False,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1818
8.9,194.22,317.35,61.43,4.37,False,2964,2453.0,194.22,272,1152.0,2271,1056.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1819
9.46,222.89,433.15,67.91,3.32,False,2965,2588.0,222.89,1805,1658.0,674,817.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1820
6.04,139.77,488.27,53.28,5.76,False,2966,668.0,139.77,2532,634.0,3246,1852.0,True,False,False,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,1821
4.66,170.95,378.15,60.62,3.74,False,2968,161.0,170.95,990,1092.0,1273,1800.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1822
5.73,191.75,307.99,60.19,3.91,False,2969,517.0,191.75,212,1051.0,1565,1407.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1823
4.28,188.78,306.69,82.6,4.37,False,2971,111.0,188.78,201,2637.0,2282,1398.0,True,False,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1824
6.83,176.84,447.29,104.23,2.8,False,2973,1216.0,176.84,2028,3079.0,219,948.0,True,True,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1825
7.29,169.15,373.19,80.8,3.69,False,2974,1558.0,169.15,920,2554.0,1187,1402.0,True,True,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,1826
5.98,180.78,392.97,50.14,3.49,False,2975,640.0,180.78,1200,480.0,884,1800.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1827
5.37,250.66,334.82,44.04,3.74,False,2976,361.0,250.66,433,267.0,1265,1008.0,False,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1828
4.02,255.62,442.39,71.34,4.42,False,2977,80.0,255.62,1949,1929.0,2357,1533.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1829
7.72,196.01,423.2,89.34,2.88,False,2979,1856.0,196.01,1657,2886.0,270,1123.0,True,True,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,1830
5.98,221.56,443.54,53.66,3.85,False,2980,639.0,221.56,1964,652.0,1464,1532.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,1831
8.85,190.7,386.46,85.69,4.14,False,2982,2428.0,190.7,1108,2774.0,1922,1199.0,True,False,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,1832
7.56,170.18,397.59,66.75,4.03,False,2983,1760.0,170.18,1268,1574.0,1750,1587.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033,1833
3.83,218.72,421.18,58.9,4.77,False,2986,61.0,218.72,1629,953.0,2776,1796.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033,1834
