Sample Number,PH,Hardness,Conductivity,Trihalomethanes,Turbidity,Original Potability,Potable by WHO Standards,TestOrTrain,SVM Potability,SVM Test Score,Test/Train for LogReg,Logistic Regression Potability,LogReg Test Score,Test/Train for RanFor,Random Forrest Probability,RanFor Test Score
1511,6.73,197.44,473.33,69.47,4.16,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1512,5.76,148.99,407.74,42.22,3.73,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1513,5.84,217.32,310.77,62.65,3.87,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1514,8.85,248.57,411.15,68.75,3.07,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1515,5.87,146.87,414.43,84.4,4.28,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1516,7.53,171.81,325.1,97.24,4.59,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1517,5.1,182.82,445.56,68.61,4.83,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1518,6.48,180.45,374.68,75.94,2.69,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1519,5.67,199.66,378.12,80.49,1.91,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1520,8.13,203.07,409.74,78.93,4.24,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1521,7.58,203.88,532.31,74.64,3.18,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1522,8.25,207.17,369.03,55.03,4.43,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1523,4.96,168.28,353.07,67.25,4.76,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1524,4.99,141.62,534.71,62.9,3.93,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1525,5.05,179.7,450.3,82.07,3.33,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1526,5.78,169.73,535.65,67.3,5.16,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1527,9.01,268.68,549.83,63.7,4.96,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1528,4.03,145.48,342.98,85.68,4.04,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1529,8.76,219.92,443.55,79.75,2.89,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1530,6.65,172.58,389.47,67.98,4.87,False,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1531,9.35,252.15,349.82,58.8,3.78,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1532,6.86,220.15,325.72,89.41,3.81,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1533,10.16,243.61,487.7,83.87,3.53,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1534,6.04,164.03,374.79,65.54,3.92,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1535,6.06,149.12,393.29,54.22,4.27,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1536,7.04,199.6,419.66,63.93,4.58,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1537,6.57,186.94,385.02,72.6,4.98,False,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1538,7.34,188.85,465.5,47.18,3.74,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1539,4.85,146.63,346.52,56.99,3.64,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1540,6.92,223.33,428.95,68.84,2.69,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1541,6.71,226.43,284.77,51.88,4.07,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1542,6.89,170.57,641.59,40.92,4.57,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1543,9.86,278.08,486.64,84.8,3.7,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1544,10.89,283.9,420.61,72.1,4.0,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1545,9.83,263.63,462.44,76.02,3.31,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1546,6.53,176.94,491.48,96.94,4.06,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1547,4.09,146.79,482.29,70.07,5.95,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1548,6.18,193.28,414.9,69.87,3.34,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1549,8.74,257.23,506.38,69.43,3.37,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1550,9.15,229.54,395.4,40.97,3.79,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1551,6.32,143.3,573.81,48.97,3.4,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1552,7.19,175.46,411.3,60.28,4.32,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1553,7.38,188.31,475.3,38.34,4.34,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1554,6.17,187.79,467.09,68.16,4.13,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1555,9.08,215.91,311.8,69.11,3.44,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1556,8.85,222.97,467.09,73.78,3.46,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1557,6.77,179.81,461.53,60.57,4.15,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1558,8.54,183.91,631.5,68.18,2.85,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1559,9.56,251.81,410.32,82.96,3.18,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1560,5.5,150.08,287.29,71.82,3.67,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1561,5.2,175.16,484.28,94.36,5.38,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1562,7.28,197.6,449.36,70.0,3.57,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1563,5.87,185.4,409.11,64.18,3.74,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1564,5.74,158.32,568.3,75.95,4.73,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1565,6.16,176.03,453.71,61.06,5.08,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1566,7.29,191.77,342.5,54.46,3.34,False,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1567,3.15,142.27,391.84,68.32,3.47,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1568,5.67,162.89,550.82,72.46,4.57,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1569,8.31,245.72,348.62,84.74,4.41,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1570,7.96,199.11,333.16,62.25,3.73,False,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1571,7.4,218.82,518.73,50.84,4.88,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1572,8.39,224.35,476.58,64.98,3.71,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1573,8.53,227.69,388.14,80.19,4.6,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1574,6.24,178.3,287.57,46.95,3.85,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1575,5.87,186.18,427.18,52.16,3.73,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1576,6.43,176.86,505.12,60.13,3.12,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1577,6.07,200.92,450.44,73.91,4.91,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1578,6.66,229.34,439.12,40.1,3.67,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1579,7.51,188.22,436.4,43.36,4.74,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1580,5.9,192.04,429.77,44.89,5.08,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1581,8.55,209.68,413.67,42.99,4.59,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1582,8.56,214.11,382.62,57.2,2.59,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1583,4.62,121.04,260.57,66.55,3.42,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1584,9.66,240.35,567.78,55.84,4.64,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1585,6.91,206.25,521.32,68.25,2.99,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1586,7.34,188.8,500.39,65.91,3.94,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1587,7.77,212.32,464.11,70.11,4.4,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1588,8.43,240.08,426.18,49.27,3.17,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1589,6.89,184.07,508.68,81.71,4.96,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1590,5.95,190.55,499.94,54.1,4.9,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1591,6.36,207.42,466.59,58.27,4.04,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1592,5.33,149.96,286.0,46.11,4.73,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1593,8.47,224.17,330.04,77.82,3.95,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1594,6.56,152.12,393.82,55.29,3.66,False,True,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1595,5.61,190.34,399.61,67.23,3.75,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1596,7.54,227.32,343.24,82.83,5.11,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1597,8.85,197.78,356.48,45.71,2.99,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1598,7.68,211.66,360.11,69.95,5.04,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1599,6.41,182.89,398.78,64.07,4.57,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1600,4.14,116.34,360.65,70.98,4.33,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1601,5.7,170.5,378.87,63.29,5.96,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1602,3.85,131.4,456.51,81.53,4.29,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1603,7.39,214.29,356.81,80.23,3.83,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1604,7.76,193.72,375.07,28.99,4.11,False,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1605,7.51,192.47,266.36,83.26,4.32,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1606,5.06,155.49,518.1,97.2,4.43,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1607,5.83,165.47,494.15,69.58,5.19,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1608,5.86,163.5,468.38,61.79,2.75,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1609,8.89,184.87,461.08,42.08,4.52,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1610,10.15,244.21,387.59,70.82,3.73,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1611,7.46,225.31,331.67,60.16,2.93,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1612,4.81,150.45,521.56,44.29,2.86,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1613,9.96,276.7,457.55,93.74,5.22,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1614,3.23,120.79,261.44,54.85,3.28,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1615,10.19,286.57,437.88,78.73,4.64,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1616,7.4,229.78,437.37,78.58,3.8,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1617,9.27,256.27,467.75,89.9,3.74,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1618,4.7,169.94,289.54,63.66,4.14,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1619,8.65,218.17,416.87,72.62,5.15,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1620,8.19,229.61,605.47,103.32,3.69,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1621,4.89,153.51,496.87,61.11,3.9,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1622,5.66,146.76,469.9,62.0,4.4,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1623,8.81,270.21,437.52,67.88,5.59,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1624,8.0,237.52,396.38,82.75,4.52,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1625,8.78,191.53,435.52,56.03,3.83,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1626,5.08,191.77,413.16,88.89,5.06,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1627,5.81,184.03,441.59,77.51,3.72,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1628,6.84,205.67,494.48,70.71,4.95,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1629,7.82,225.11,413.21,32.68,2.4,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1630,5.43,167.02,400.39,70.31,2.85,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1631,7.33,189.45,490.63,61.58,2.64,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1632,6.38,170.23,311.77,54.01,4.28,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1633,9.34,248.38,505.68,58.66,1.87,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1634,8.93,278.23,335.24,48.36,4.37,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1635,6.84,196.2,363.8,41.12,4.78,False,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1636,5.6,183.57,368.36,66.82,4.36,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1637,6.1,179.4,525.9,60.06,2.29,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1638,6.49,189.03,476.92,47.01,4.37,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1639,8.51,197.75,555.92,78.93,3.88,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1640,7.41,196.45,300.93,80.6,3.29,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1641,7.1,249.59,268.44,68.47,4.42,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1642,6.15,163.21,344.72,55.53,4.82,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1643,2.38,129.86,503.91,76.31,3.63,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1644,7.51,215.44,483.66,66.04,4.3,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1645,4.84,136.3,567.46,60.77,3.63,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1646,8.38,248.13,433.45,53.3,5.7,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1647,7.95,213.07,478.17,82.05,3.59,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1648,8.73,202.42,461.96,104.37,3.83,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1649,6.09,207.27,531.77,48.36,4.37,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1650,7.17,191.39,525.03,108.27,3.08,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1651,4.56,152.91,524.11,69.02,4.83,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1652,3.68,173.68,599.73,49.66,5.46,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1653,7.12,186.2,380.58,75.9,4.33,False,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1654,7.82,200.0,593.48,75.26,3.08,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1655,4.33,155.83,387.52,77.88,2.61,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1656,8.84,246.07,753.34,60.44,3.12,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1657,5.29,160.43,464.57,67.65,3.53,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1658,7.87,182.65,315.19,65.5,3.31,False,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1659,5.65,171.75,419.1,86.31,3.47,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1660,6.42,173.45,391.67,46.35,2.67,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1661,6.85,199.78,397.54,51.53,3.82,True,True,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1662,6.99,152.98,460.15,69.67,3.72,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1663,5.92,111.48,277.59,74.19,4.19,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1664,7.53,192.17,449.32,58.77,4.15,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1665,9.04,227.36,421.66,92.64,3.71,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1666,5.95,151.69,471.12,57.68,3.79,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1667,6.2,195.44,425.5,85.11,4.2,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1668,9.06,246.63,434.4,44.15,3.73,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1669,7.14,210.5,304.24,64.23,2.96,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1670,7.78,221.84,563.72,51.56,4.6,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1671,7.15,238.8,365.74,53.14,2.63,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1672,4.57,134.2,372.2,69.05,3.09,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1673,6.18,159.77,509.77,100.0,2.95,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1674,6.99,225.92,527.21,87.84,5.18,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1675,5.81,151.88,494.15,77.37,3.44,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1676,6.6,174.63,657.57,68.83,3.59,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1677,6.86,233.21,412.43,62.56,4.31,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1678,6.79,197.3,422.48,47.94,4.51,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1679,8.56,244.8,500.59,57.37,2.94,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1680,8.28,242.56,561.76,61.8,3.75,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1681,5.64,159.14,317.83,36.34,3.01,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1682,6.61,231.57,443.32,61.36,3.45,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1683,4.95,153.21,418.33,68.39,3.87,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1684,5.91,184.39,563.41,58.84,3.9,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1685,5.04,154.42,490.33,69.51,4.86,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1686,6.34,167.42,372.51,91.07,3.36,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1687,6.45,179.53,386.54,74.99,6.31,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1688,6.92,196.32,487.5,41.75,4.5,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1689,6.39,185.84,326.43,47.64,3.64,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1690,6.1,160.61,449.95,64.39,2.17,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1691,6.27,190.2,448.57,74.44,4.61,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1692,7.49,197.33,375.5,69.59,3.82,True,True,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1693,7.64,205.07,370.56,32.92,3.95,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1694,9.1,263.82,437.26,74.51,5.47,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1695,8.04,224.86,360.96,73.22,3.99,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1696,7.3,149.08,367.9,62.63,4.67,True,True,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1697,8.01,244.12,309.93,61.58,3.42,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1698,9.25,236.1,329.92,55.62,3.57,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1699,7.29,216.61,384.69,53.31,3.63,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1700,4.87,114.46,533.3,45.65,5.07,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1701,5.14,111.99,315.23,81.16,4.51,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1702,4.89,159.32,448.05,59.18,3.23,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1703,9.45,224.82,431.61,52.03,4.06,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1704,7.0,219.44,483.32,46.86,4.33,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1705,8.32,262.22,538.79,72.34,4.15,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1706,6.64,188.91,336.56,67.84,4.56,True,True,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1707,8.63,186.64,392.71,53.15,3.07,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1708,9.79,254.43,576.05,80.7,2.81,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1709,5.6,207.9,511.44,85.35,3.9,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
1710,7.27,178.26,400.62,87.13,3.92,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
