,Unnamed: 0,ph,Hardness,Conductivity,Trihalomethanes,Turbidity,Original_Potability,SampleNumber,ph_rank,Hardness_rank,Conductivity_rank,Trihalomethanes_rank,Turbidity_rank,Average_Rank,Hardness_Safe,ph_safe,Conductivity_safe,Trihalomethanes_safe,Turbidity_safe,Hardness_Safe_qty,ph_safe_qty,Conductivity_safe_qty,Trihalomethanes_safe_qty,Turbidity_safe_qty,Hardness_Safe_pct,ph_safe_pct,Conductivity_safe_pct,Trihalomethanes_safe_pct,Turbidity_safe_pct,Potable_WHO_Standards,Unnamed: 0,TestOrTrain,SVM_Potability,SVM Test Score,Unnamed: 0,TestOrTrain,Logistic_Regression_Potability,SVM Test Score,Unnamed: 0,TestOrTrain,Random_Forrest_Potability,SVM Test Score
1755,1755,6.7,168.75,404.93,52.11,4.18,True,2862,1114.0,168.75,1395,562.0,1987,1017.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1755,Train,True,0.6705298013245033,1755,Train,True,0.6705298013245033,1755,Train,True,0.6705298013245033
1756,1756,5.55,182.64,596.65,78.88,4.45,True,2863,430.0,182.64,3207,2443.0,2394,1999.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1756,Test,True,0.6705298013245033,1756,Test,True,0.6705298013245033,1756,Test,True,0.6705298013245033
1757,1757,9.0,263.51,561.69,61.51,3.98,True,2864,2479.0,263.51,3094,1157.0,1670,1690.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1757,Train,True,0.6705298013245033,1757,Train,True,0.6705298013245033,1757,Train,True,0.6705298013245033
1758,1758,9.13,266.74,542.81,65.78,4.77,True,2865,2517.0,266.74,2997,1498.0,2779,1246.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1758,Train,True,0.6705298013245033,1758,Train,True,0.6705298013245033,1758,Train,True,0.6705298013245033
1759,1759,7.13,209.75,404.7,92.35,3.91,True,2867,1454.0,209.75,1392,2965.0,1559,1516.0,False,True,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1759,Test,True,0.6705298013245033,1759,Test,True,0.6705298013245033,1759,Test,True,0.6705298013245033
1760,1760,7.17,199.16,436.6,52.58,2.21,False,2869,1485.0,199.16,1862,594.0,41,1035.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1760,Train,False,0.6705298013245033,1760,Train,False,0.6705298013245033,1760,Train,False,0.6705298013245033
1761,1761,6.98,166.85,333.97,48.46,3.53,False,2871,1349.0,166.85,427,406.0,944,836.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,1761,Train,False,0.6705298013245033,1761,Train,False,0.6705298013245033,1761,Train,False,0.6705298013245033
1762,1762,9.87,114.37,490.45,64.83,3.65,False,2877,2662.0,114.37,2554,1428.0,1113,1534.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1762,Train,False,0.6705298013245033,1762,Train,False,0.6705298013245033,1762,Train,False,0.6705298013245033
1763,1763,4.32,225.51,446.34,43.39,4.08,False,2878,121.0,225.51,2006,250.0,1817,1758.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1763,Test,False,0.6705298013245033,1763,Test,False,0.6705298013245033,1763,Test,False,0.6705298013245033
1764,1764,4.23,201.45,402.66,76.47,4.48,False,2879,102.0,201.45,1358,2281.0,2427,1533.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1764,Test,False,0.6705298013245033,1764,Test,False,0.6705298013245033,1764,Test,False,0.6705298013245033
1765,1765,4.14,253.6,432.51,61.52,3.17,False,2880,95.0,253.6,1801,1158.0,502,1830.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1765,Train,False,0.6705298013245033,1765,Train,False,0.6705298013245033,1765,Train,False,0.6705298013245033
1766,1766,5.35,193.81,431.48,55.82,3.84,False,2881,354.0,193.81,1782,778.0,1441,1582.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1766,Test,False,0.6705298013245033,1766,Test,False,0.6705298013245033,1766,Test,False,0.6705298013245033
1767,1767,7.71,174.35,437.51,51.55,3.9,False,2883,1851.0,174.35,1885,540.0,1546,1521.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1767,Train,False,0.6705298013245033,1767,Train,False,0.6705298013245033,1767,Train,False,0.6705298013245033
1768,1768,8.33,199.0,429.23,83.63,2.41,False,2884,2238.0,199.0,1746,2681.0,79,1397.0,True,True,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1768,Train,False,0.6705298013245033,1768,Train,False,0.6705298013245033,1768,Train,False,0.6705298013245033
1769,1769,6.51,188.88,367.93,101.25,3.96,False,2885,977.0,188.88,842,3064.0,1654,1201.0,True,True,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1769,Train,False,0.6705298013245033,1769,Train,False,0.6705298013245033,1769,Train,False,0.6705298013245033
1770,1770,6.93,228.19,403.22,66.78,4.21,False,2887,1309.0,228.19,1367,1576.0,2035,1295.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1770,Train,False,0.6705298013245033,1770,Train,False,0.6705298013245033,1770,Train,False,0.6705298013245033
1771,1771,3.76,196.02,493.23,85.16,4.99,False,2891,55.0,196.02,2590,2748.0,2955,1986.0,True,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1771,Train,False,0.6705298013245033,1771,Train,False,0.6705298013245033,1771,Train,False,0.6705298013245033
1772,1772,5.66,232.75,385.75,76.98,5.02,False,2893,482.0,232.75,1095,2304.0,2972,1531.0,False,False,True,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1772,Test,False,0.6705298013245033,1772,Test,False,0.6705298013245033,1772,Test,False,0.6705298013245033
1773,1773,9.4,224.75,503.79,58.97,4.61,False,2894,2578.0,224.75,2697,959.0,2606,2039.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1773,Train,False,0.6705298013245033,1773,Train,False,0.6705298013245033,1773,Train,False,0.6705298013245033
1774,1774,13.35,152.78,450.85,85.88,2.53,False,2895,2783.0,152.78,2073,2786.0,109,1253.0,True,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1774,Train,False,0.6705298013245033,1774,Train,False,0.6705298013245033,1774,Train,False,0.6705298013245033
1775,1775,7.82,221.09,460.6,66.78,4.62,False,2897,1934.0,221.09,2174,1575.0,2623,1275.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1775,Test,False,0.6705298013245033,1775,Test,False,0.6705298013245033,1775,Test,False,0.6705298013245033
1776,1776,1.43,228.13,495.38,61.14,4.95,False,2899,5.0,228.13,2610,1132.0,2926,1320.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1776,Test,False,0.6705298013245033,1776,Test,False,0.6705298013245033,1776,Test,False,0.6705298013245033
1777,1777,6.97,182.89,325.79,70.05,4.28,False,2900,1343.0,182.89,336,1837.0,2128,1512.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,1777,Train,False,0.6705298013245033,1777,Train,False,0.6705298013245033,1777,Train,False,0.6705298013245033
1778,1778,6.59,244.94,330.91,47.39,4.22,False,2902,1033.0,244.94,393,373.0,2043,1049.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1778,Train,False,0.6705298013245033,1778,Train,False,0.6705298013245033,1778,Train,False,0.6705298013245033
1779,1779,4.33,192.17,543.72,72.57,3.71,False,2905,123.0,192.17,3006,2003.0,1212,1605.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1779,Test,False,0.6705298013245033,1779,Test,False,0.6705298013245033,1779,Test,False,0.6705298013245033
1780,1780,7.42,243.3,361.1,87.05,3.47,False,2906,1663.0,243.3,763,2828.0,862,871.0,False,True,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1780,Train,False,0.6705298013245033,1780,Train,False,0.6705298013245033,1780,Train,False,0.6705298013245033
1781,1781,7.98,165.71,363.85,76.03,3.31,False,2910,2041.0,165.71,791,2255.0,655,1194.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,1781,Test,False,0.6705298013245033,1781,Test,False,0.6705298013245033,1781,Test,False,0.6705298013245033
1782,1782,9.5,195.11,382.47,78.31,4.34,False,2911,2601.0,195.11,1044,2409.0,2238,1433.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1782,Train,False,0.6705298013245033,1782,Train,False,0.6705298013245033,1782,Train,False,0.6705298013245033
1783,1783,5.16,119.09,325.2,73.22,4.09,False,2912,294.0,119.09,330,2068.0,1836,1640.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1783,Train,False,0.6705298013245033,1783,Train,False,0.6705298013245033,1783,Train,False,0.6705298013245033
1784,1784,5.85,229.94,596.4,67.64,3.64,False,2915,570.0,229.94,3206,1641.0,1100,1679.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1784,Train,False,0.6705298013245033,1784,Train,False,0.6705298013245033,1784,Train,False,0.6705298013245033
1785,1785,5.89,184.06,281.54,62.6,4.37,False,2916,584.0,184.06,71,1240.0,2280,1541.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1785,Train,False,0.6705298013245033,1785,Train,False,0.6705298013245033,1785,Train,False,0.6705298013245033
1786,1786,5.96,223.03,284.5,40.14,3.73,False,2917,628.0,223.03,80,171.0,1243,1094.0,False,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1786,Train,False,0.6705298013245033,1786,Train,False,0.6705298013245033,1786,Train,False,0.6705298013245033
1787,1787,6.11,211.45,389.59,85.36,3.92,False,2918,711.0,211.45,1155,2763.0,1593,1636.0,False,False,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1787,Test,False,0.6705298013245033,1787,Test,False,0.6705298013245033,1787,Test,False,0.6705298013245033
1788,1788,6.9,209.64,396.81,66.6,3.69,False,2919,1273.0,209.64,1252,1554.0,1179,1174.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1788,Train,False,0.6705298013245033,1788,Train,False,0.6705298013245033,1788,Train,False,0.6705298013245033
1789,1789,7.61,190.66,577.44,65.33,6.49,False,2921,1793.0,190.66,3157,1469.0,3275,1627.0,True,True,False,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1789,Test,False,0.6705298013245033,1789,Test,False,0.6705298013245033,1789,Test,False,0.6705298013245033
1790,1790,8.89,180.56,378.66,48.48,4.73,False,2922,2446.0,180.56,995,407.0,2737,1967.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1790,Test,False,0.6705298013245033,1790,Test,False,0.6705298013245033,1790,Test,False,0.6705298013245033
1791,1791,6.53,163.4,601.03,55.02,4.6,False,2923,990.0,163.4,3219,727.0,2591,1688.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1791,Train,False,0.6705298013245033,1791,Train,False,0.6705298013245033,1791,Train,False,0.6705298013245033
1792,1792,7.83,203.17,338.23,47.93,4.25,False,2924,1947.0,203.17,471,384.0,2092,1055.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1792,Test,False,0.6705298013245033,1792,Test,False,0.6705298013245033,1792,Test,False,0.6705298013245033
1793,1793,11.56,174.94,366.31,38.43,5.11,False,2925,2776.0,174.94,823,141.0,3035,1542.0,True,False,True,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1793,Train,False,0.6705298013245033,1793,Train,False,0.6705298013245033,1793,Train,False,0.6705298013245033
1794,1794,6.78,196.18,435.09,76.35,5.47,False,2926,1185.0,196.18,1833,2272.0,3198,1664.0,True,True,False,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1794,Train,False,0.6705298013245033,1794,Train,False,0.6705298013245033,1794,Train,False,0.6705298013245033
1795,1795,8.29,211.45,525.09,63.0,3.58,False,2927,2211.0,211.45,2879,1277.0,1012,1227.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1795,Train,False,0.6705298013245033,1795,Train,False,0.6705298013245033,1795,Train,False,0.6705298013245033
1796,1796,7.53,225.34,379.34,64.27,3.64,False,2929,1740.0,225.34,1004,1387.0,1104,995.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1796,Test,False,0.6705298013245033,1796,Test,False,0.6705298013245033,1796,Test,False,0.6705298013245033
1797,1797,9.76,119.16,512.33,59.19,3.02,False,2930,2642.0,119.16,2774,968.0,379,1886.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1797,Train,False,0.6705298013245033,1797,Train,False,0.6705298013245033,1797,Train,False,0.6705298013245033
1798,1798,10.19,211.57,468.37,72.72,3.4,False,2931,2701.0,211.57,2266,2021.0,768,1271.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1798,Test,False,0.6705298013245033,1798,Test,False,0.6705298013245033,1798,Test,False,0.6705298013245033
1799,1799,2.93,260.46,403.24,69.24,3.68,False,2932,18.0,260.46,1368,1780.0,1157,1440.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1799,Train,False,0.6705298013245033,1799,Train,False,0.6705298013245033,1799,Train,False,0.6705298013245033
1800,1800,6.66,205.54,555.9,66.93,3.87,False,2934,1096.0,205.54,3069,1586.0,1492,1245.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1800,Train,False,0.6705298013245033,1800,Train,False,0.6705298013245033,1800,Train,False,0.6705298013245033
1801,1801,7.01,219.92,379.6,98.97,3.59,False,2935,1371.0,219.92,1009,3044.0,1023,1285.0,False,True,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1801,Test,False,0.6705298013245033,1801,Test,False,0.6705298013245033,1801,Test,False,0.6705298013245033
1802,1802,6.39,216.68,358.17,41.59,4.42,False,2938,896.0,216.68,727,204.0,2362,1213.0,False,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1802,Train,False,0.6705298013245033,1802,Train,False,0.6705298013245033,1802,Train,False,0.6705298013245033
1803,1803,6.09,162.28,387.97,75.27,4.17,False,2939,693.0,162.28,1126,2203.0,1976,1469.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1803,Train,False,0.6705298013245033,1803,Train,False,0.6705298013245033,1803,Train,False,0.6705298013245033
1804,1804,3.96,173.03,444.79,59.83,4.09,False,2940,74.0,173.03,1984,1014.0,1834,1929.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1804,Train,False,0.6705298013245033,1804,Train,False,0.6705298013245033,1804,Train,False,0.6705298013245033
1805,1805,4.28,229.44,508.79,66.65,3.73,False,2941,110.0,229.44,2744,1559.0,1256,1668.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1805,Train,False,0.6705298013245033,1805,Train,False,0.6705298013245033,1805,Train,False,0.6705298013245033
1806,1806,7.3,224.47,487.33,68.94,3.43,False,2942,1577.0,224.47,2516,1751.0,807,1282.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1806,Test,False,0.6705298013245033,1806,Test,False,0.6705298013245033,1806,Test,False,0.6705298013245033
1807,1807,10.89,177.73,383.2,42.81,3.63,False,2943,2757.0,177.73,1057,234.0,1088,1569.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1807,Train,False,0.6705298013245033,1807,Train,False,0.6705298013245033,1807,Train,False,0.6705298013245033
1808,1808,11.5,195.99,357.52,82.35,3.13,False,2945,2773.0,195.99,719,2623.0,465,1133.0,True,False,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1808,Train,False,0.6705298013245033,1808,Train,False,0.6705298013245033,1808,Train,False,0.6705298013245033
1809,1809,5.81,195.51,325.83,51.29,4.82,False,2946,552.0,195.51,337,528.0,2814,1726.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1809,Test,False,0.6705298013245033,1809,Test,False,0.6705298013245033,1809,Test,False,0.6705298013245033
1810,1810,7.78,196.82,372.76,14.34,5.05,False,2949,1906.0,196.82,916,4.0,2993,1373.0,True,True,True,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1810,Test,False,0.6705298013245033,1810,Test,False,0.6705298013245033,1810,Test,False,0.6705298013245033
1811,1811,6.32,187.03,463.34,60.27,4.9,False,2950,841.0,187.03,2207,1060.0,2882,2048.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1811,Test,False,0.6705298013245033,1811,Test,False,0.6705298013245033,1811,Test,False,0.6705298013245033
1812,1812,7.06,177.67,393.74,53.84,4.49,False,2953,1407.0,177.67,1213,660.0,2437,1420.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,1812,Train,False,0.6705298013245033,1812,Train,False,0.6705298013245033,1812,Train,False,0.6705298013245033
1813,1813,4.85,186.68,392.7,85.16,3.89,False,2954,203.0,186.68,1195,2749.0,1521,1363.0,True,False,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1813,Train,False,0.6705298013245033,1813,Train,False,0.6705298013245033,1813,Train,False,0.6705298013245033
1814,1814,4.56,165.77,323.78,79.32,4.12,False,2956,147.0,165.77,312,2466.0,1886,1336.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1814,Train,False,0.6705298013245033,1814,Train,False,0.6705298013245033,1814,Train,False,0.6705298013245033
1815,1815,9.13,209.74,509.66,67.53,3.07,False,2957,2519.0,209.74,2752,1632.0,415,912.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1815,Train,False,0.6705298013245033,1815,Train,False,0.6705298013245033,1815,Train,False,0.6705298013245033
1816,1816,4.23,194.98,355.82,62.02,3.52,False,2959,104.0,194.98,690,1193.0,926,1188.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1816,Train,False,0.6705298013245033,1816,Train,False,0.6705298013245033,1816,Train,False,0.6705298013245033
1817,1817,5.57,189.73,434.05,88.73,3.93,False,2960,437.0,189.73,1820,2869.0,1601,1853.0,True,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1817,Train,False,0.6705298013245033,1817,Train,False,0.6705298013245033,1817,Train,False,0.6705298013245033
1818,1818,8.53,217.39,615.61,82.59,2.65,False,2962,2309.0,217.39,3239,2636.0,151,1009.0,False,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1818,Train,False,0.6705298013245033,1818,Train,False,0.6705298013245033,1818,Train,False,0.6705298013245033
1819,1819,8.9,194.22,317.35,61.43,4.37,False,2964,2453.0,194.22,272,1152.0,2271,1056.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1819,Train,False,0.6705298013245033,1819,Train,False,0.6705298013245033,1819,Train,False,0.6705298013245033
1820,1820,9.46,222.89,433.15,67.91,3.32,False,2965,2588.0,222.89,1805,1658.0,674,817.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1820,Train,False,0.6705298013245033,1820,Train,False,0.6705298013245033,1820,Train,False,0.6705298013245033
1821,1821,6.04,139.77,488.27,53.28,5.76,False,2966,668.0,139.77,2532,634.0,3246,1852.0,True,False,False,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1821,Test,False,0.6705298013245033,1821,Test,False,0.6705298013245033,1821,Test,False,0.6705298013245033
1822,1822,4.66,170.95,378.15,60.62,3.74,False,2968,161.0,170.95,990,1092.0,1273,1800.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1822,Train,False,0.6705298013245033,1822,Train,False,0.6705298013245033,1822,Train,False,0.6705298013245033
1823,1823,5.73,191.75,307.99,60.19,3.91,False,2969,517.0,191.75,212,1051.0,1565,1407.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1823,Train,False,0.6705298013245033,1823,Train,False,0.6705298013245033,1823,Train,False,0.6705298013245033
1824,1824,4.28,188.78,306.69,82.6,4.37,False,2971,111.0,188.78,201,2637.0,2282,1398.0,True,False,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1824,Train,False,0.6705298013245033,1824,Train,False,0.6705298013245033,1824,Train,False,0.6705298013245033
1825,1825,6.83,176.84,447.29,104.23,2.8,False,2973,1216.0,176.84,2028,3079.0,219,948.0,True,True,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1825,Train,False,0.6705298013245033,1825,Train,False,0.6705298013245033,1825,Train,False,0.6705298013245033
1826,1826,7.29,169.15,373.19,80.8,3.69,False,2974,1558.0,169.15,920,2554.0,1187,1402.0,True,True,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1826,Test,False,0.6705298013245033,1826,Test,False,0.6705298013245033,1826,Test,False,0.6705298013245033
1827,1827,5.98,180.78,392.97,50.14,3.49,False,2975,640.0,180.78,1200,480.0,884,1800.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1827,Train,False,0.6705298013245033,1827,Train,False,0.6705298013245033,1827,Train,False,0.6705298013245033
1828,1828,5.37,250.66,334.82,44.04,3.74,False,2976,361.0,250.66,433,267.0,1265,1008.0,False,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1828,Train,False,0.6705298013245033,1828,Train,False,0.6705298013245033,1828,Train,False,0.6705298013245033
1829,1829,4.02,255.62,442.39,71.34,4.42,False,2977,80.0,255.62,1949,1929.0,2357,1533.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1829,Train,False,0.6705298013245033,1829,Train,False,0.6705298013245033,1829,Train,False,0.6705298013245033
1830,1830,7.72,196.01,423.2,89.34,2.88,False,2979,1856.0,196.01,1657,2886.0,270,1123.0,True,True,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1830,Test,False,0.6705298013245033,1830,Test,False,0.6705298013245033,1830,Test,False,0.6705298013245033
1831,1831,5.98,221.56,443.54,53.66,3.85,False,2980,639.0,221.56,1964,652.0,1464,1532.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1831,Test,False,0.6705298013245033,1831,Test,False,0.6705298013245033,1831,Test,False,0.6705298013245033
1832,1832,8.85,190.7,386.46,85.69,4.14,False,2982,2428.0,190.7,1108,2774.0,1922,1199.0,True,False,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1832,Test,False,0.6705298013245033,1832,Test,False,0.6705298013245033,1832,Test,False,0.6705298013245033
1833,1833,7.56,170.18,397.59,66.75,4.03,False,2983,1760.0,170.18,1268,1574.0,1750,1587.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,1833,Test,False,0.6705298013245033,1833,Test,False,0.6705298013245033,1833,Test,False,0.6705298013245033
1834,1834,3.83,218.72,421.18,58.9,4.77,False,2986,61.0,218.72,1629,953.0,2776,1796.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1834,Train,False,0.6705298013245033,1834,Train,False,0.6705298013245033,1834,Train,False,0.6705298013245033
1835,1835,3.73,230.3,456.91,47.1,4.94,False,2987,54.0,230.3,2137,365.0,2924,1363.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1835,Train,False,0.6705298013245033,1835,Train,False,0.6705298013245033,1835,Train,False,0.6705298013245033
1836,1836,5.8,201.89,281.09,55.4,4.43,False,2988,550.0,201.89,70,749.0,2367,1326.0,False,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1836,Train,False,0.6705298013245033,1836,Train,False,0.6705298013245033,1836,Train,False,0.6705298013245033
1837,1837,6.63,198.87,437.92,38.85,4.46,False,2991,1064.0,198.87,1892,148.0,2412,1547.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1837,Train,False,0.6705298013245033,1837,Train,False,0.6705298013245033,1837,Train,False,0.6705298013245033
1838,1838,3.1,198.49,427.22,54.57,4.25,False,2993,21.0,198.49,1721,705.0,2088,1937.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1838,Train,False,0.6705298013245033,1838,Train,False,0.6705298013245033,1838,Train,False,0.6705298013245033
1839,1839,4.5,193.94,556.03,81.27,4.97,False,2994,143.0,193.94,3072,2571.0,2943,2237.0,True,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1839,Train,False,0.6705298013245033,1839,Train,False,0.6705298013245033,1839,Train,False,0.6705298013245033
1840,1840,5.58,203.76,366.56,65.88,3.85,False,2995,446.0,203.76,827,1506.0,1467,1421.0,False,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1840,Test,False,0.6705298013245033,1840,Test,False,0.6705298013245033,1840,Test,False,0.6705298013245033
1841,1841,10.33,166.46,376.1,52.06,2.67,False,2997,2720.0,166.46,958,560.0,161,774.0,True,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1841,Train,False,0.6705298013245033,1841,Train,False,0.6705298013245033,1841,Train,False,0.6705298013245033
1842,1842,6.93,207.59,477.06,75.04,4.9,False,3000,1305.0,207.59,2395,2188.0,2876,1957.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1842,Train,False,0.6705298013245033,1842,Train,False,0.6705298013245033,1842,Train,False,0.6705298013245033
1843,1843,5.58,172.33,452.08,95.05,4.05,False,3003,443.0,172.33,2085,3009.0,1778,1808.0,True,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1843,Train,False,0.6705298013245033,1843,Train,False,0.6705298013245033,1843,Train,False,0.6705298013245033
1844,1844,7.99,193.61,468.6,67.18,4.06,False,3004,2052.0,193.61,2275,1603.0,1789,1188.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,1844,Test,False,0.6705298013245033,1844,Test,False,0.6705298013245033,1844,Test,False,0.6705298013245033
