ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,SampleNumber,ph_rank,Hardness_rank,Solids_rank,Chloramines_rank,Sulfate_rank,Conductivity_rank,Organic_carbon_rank,Trihalomethanes_rank,Turbidity_rank,Average_Rank,Average_Rank_2,Hardness_Safe,ph_safe,Solids_safe,Chloramines_safe,Sulfate_safe,Conductivity_safe,Organic_carbon_safe,Trihalomethanes_safe,Turbidity_safe,Hardness_Safe_qty,ph_safe_qty,Solids_safe_qty,Chloramines_safe_qty,Sulfate_safe_qty,Conductivity_safe_qty,Organic_carbon_safe_qty,Trihalomethanes_safe_qty,Turbidity_safe_qty,Hardness_Safe_pct,ph_safe_pct,Solids_safe_pct,Chloramines_safe_pct,Sulfate_safe_pct,Conductivity_safe_pct,Organic_carbon_safe_pct,Trihalomethanes_safe_pct,Turbidity_safe_pct
6.28,205.38,19905.44,7.08,284.21,471.9,18.03,64.36,4.48,0,3109,827.0,205.38,1466,1595,266.0,2316,2845,1391.0,2430,1810.0,2850,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.95,186.46,32241.08,8.44,347.71,416.09,14.64,68.91,4.07,0,883,626.0,186.46,2859,2666,1611.0,1550,1792,1745.0,1807,1810.0,2852,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.7,233.52,41411.6,5.9,310.16,509.77,22.69,73.75,3.4,0,515,507.0,233.52,3193,667,666.0,2753,3256,2101.0,765,1811.0,2854,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.2,195.44,19331.19,9.11,342.87,425.5,17.21,85.11,4.2,1,2721,768.0,195.44,1378,2946,1508.0,1691,2643,2747.0,2016,1812.0,2855,True,False,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.97,186.35,21440.74,7.83,393.77,461.36,13.91,86.12,5.12,1,682,2033.0,186.35,1705,2254,2316.0,2185,1500,2793.0,3044,1812.0,2856,True,True,False,False,False,False,False,False,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.84,157.88,16087.27,9.46,277.54,550.14,11.87,52.25,5.05,0,2153,562.0,157.88,885,3042,199.0,3038,758,571.0,2997,1813.0,2857,True,False,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.1,196.73,30235.17,5.98,308.2,453.95,16.06,31.56,4.86,0,1732,1435.0,196.73,2715,717,635.0,2108,2300,52.0,2849,1814.0,2859,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.91,177.89,27296.29,8.87,312.02,385.81,13.94,60.61,4.81,0,532,597.0,177.89,2452,2853,700.0,1096,1511,1091.0,2803,1815.0,2861,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.81,220.05,34132.07,9.75,233.87,367.04,13.5,62.95,4.48,1,2307,2650.0,220.05,2960,3111,28.0,833,1339,1273.0,2431,1816.0,2862,False,False,False,False,True,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.77,213.36,26124.93,8.63,273.28,465.56,8.01,59.96,6.49,1,382,542.0,213.36,2316,2761,156.0,2239,95,1024.0,3274,1816.0,2864,False,False,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.91,202.46,33653.76,5.43,330.83,426.19,18.76,79.37,4.64,1,686,2454.0,202.46,2939,423,1193.0,1706,2996,2472.0,2642,1818.0,2866,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.42,208.33,28234.91,7.78,297.33,444.56,12.65,78.76,4.93,1,1550,2270.0,208.33,2551,2224,429.0,1980,1038,2435.0,2911,1819.0,2867,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.72,197.62,21043.63,6.63,337.04,641.53,15.55,63.68,4.49,1,1965,1134.0,197.62,1652,1226,1357.0,3261,2137,1329.0,2439,1819.0,2868,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.55,217.02,34006.77,6.65,331.4,430.27,15.65,64.98,4.6,0,1274,431.0,217.02,2958,1238,1209.0,1761,2161,1438.0,2590,1821.0,2872,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.22,130.94,19460.38,7.09,300.13,556.65,14.08,57.9,5.33,0,72,781.0,130.94,1395,1606,478.0,3073,1580,887.0,3145,1822.0,2873,True,False,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.42,185.31,33360.17,5.57,374.71,509.82,17.85,103.32,4.05,1,1153,913.0,185.31,2931,487,2111.0,2755,2801,3073.0,1774,1822.0,2875,True,False,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.03,155.32,34971.81,7.12,320.12,500.64,18.31,63.19,3.24,0,131,252.0,155.32,3007,1633,903.0,2665,2908,1293.0,584,1825.0,2877,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.56,154.3,20503.43,9.64,313.47,355.21,18.47,75.14,4.54,0,659,434.0,154.3,1587,3091,739.0,679,2943,2197.0,2505,1827.0,2881,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
4.14,253.6,40626.85,7.75,265.47,432.51,19.13,61.52,3.17,0,2880,95.0,253.6,3177,2200,123.0,1801,3048,1158.0,502,1830.0,2885,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.24,190.06,20015.4,8.39,356.09,377.68,17.74,37.71,4.94,0,476,2182.0,190.06,1493,2625,1795.0,983,2778,129.0,2922,1832.0,2887,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.88,170.19,37000.96,6.22,346.06,517.58,15.87,68.91,4.07,0,2178,1973.0,170.19,3079,894,1580.0,2820,2232,1747.0,1796,1832.0,2888,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.28,175.22,22644.77,7.89,293.31,373.35,17.41,56.8,5.06,1,271,1552.0,175.22,1891,2299,363.0,922,2702,827.0,3008,1833.0,2889,True,True,False,False,False,True,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.52,128.26,32018.29,6.06,458.44,554.14,15.98,87.47,4.15,0,1773,2302.0,128.26,2838,770,2490.0,3061,2273,2843.0,1929,1833.0,2890,True,False,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.58,217.28,36343.41,8.53,375.96,393.88,17.44,77.72,3.64,0,1471,1772.0,217.28,3060,2710,2127.0,1216,2708,2365.0,1096,1835.0,2892,False,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.95,136.89,28105.96,7.33,389.81,423.96,15.37,68.97,4.77,0,1708,624.0,136.89,2538,1820,2280.0,1663,2073,1754.0,2777,1835.0,2893,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.38,211.92,20709.28,6.17,278.95,525.08,16.68,74.53,4.99,0,1410,890.0,211.92,1615,846,209.0,2878,2502,2154.0,2959,1835.0,2894,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.16,278.34,29045.26,7.99,334.55,384.78,17.41,64.21,4.16,1,1989,2149.0,278.34,2629,2370,1296.0,1082,2699,1383.0,1956,1836.0,2895,False,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.62,182.91,30307.22,5.66,422.45,573.33,17.7,45.91,3.98,1,788,2623.0,182.91,2723,531,2446.0,3142,2767,314.0,1669,1836.0,2896,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.61,222.25,25063.68,8.56,287.95,505.27,18.27,68.4,2.87,0,839,1792.0,222.25,2190,2729,308.0,2716,2900,1700.0,259,1836.0,2897,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.6,207.9,36873.56,7.63,404.67,511.44,13.52,85.35,3.9,1,2788,456.0,207.9,3076,2073,2377.0,2767,1346,2761.0,1549,1836.0,2898,False,False,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
4.89,159.32,38633.31,8.37,375.9,448.05,16.82,59.18,3.23,1,2778,215.0,159.32,3115,2618,2126.0,2038,2535,967.0,569,1839.0,2903,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.09,173.57,33455.24,6.03,351.27,507.48,17.8,62.47,3.96,1,695,269.0,173.57,2936,744,1702.0,2736,2795,1228.0,1651,1839.0,2904,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.71,232.93,27881.5,7.88,337.11,443.21,14.52,64.12,4.37,1,1636,1121.0,232.93,2517,2296,1361.0,1961,1754,1371.0,2285,1841.0,2906,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.0,214.82,20575.57,6.19,312.01,513.54,17.7,70.29,4.82,0,1753,2053.0,214.82,1604,863,699.0,2785,2768,1856.0,2813,1841.0,2907,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.16,189.06,27312.17,6.82,319.95,522.8,13.5,53.7,4.83,1,2321,751.0,189.06,2454,1385,898.0,2861,1341,655.0,2834,1844.0,2909,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.32,207.25,28049.65,8.83,297.81,358.73,18.71,60.91,4.05,1,256,2235.0,207.25,2533,2833,436.0,731,2984,1106.0,1781,1845.0,2910,False,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
10.63,193.43,14054.13,10.33,327.06,479.4,14.08,66.37,5.14,0,2280,2743.0,193.43,609,3206,1094.0,2425,1576,1543.0,3062,1845.0,2911,True,False,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.51,181.87,29136.81,7.69,345.75,475.34,12.32,52.44,4.85,0,181,978.0,181.87,2638,2131,1577.0,2374,906,588.0,2844,1846.0,2915,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.53,175.61,11837.12,7.48,308.4,474.24,21.85,52.37,5.08,0,102,2308.0,175.61,334,1952,637.0,2356,3237,581.0,3023,1846.0,2916,True,False,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.63,156.79,26244.04,8.34,255.04,495.97,13.63,65.6,4.18,1,289,1806.0,156.79,2329,2599,74.0,2615,1388,1486.0,1994,1847.0,2917,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.27,190.2,14642.21,9.73,399.05,448.57,16.56,74.44,4.61,1,2764,814.0,190.2,675,3108,2350.0,2044,2457,2149.0,2608,1847.0,2918,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.74,218.24,22824.7,8.7,363.99,521.02,15.31,73.72,3.74,1,1094,1872.0,218.24,1911,2785,1936.0,2847,2052,2098.0,1270,1847.0,2919,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.54,197.43,15979.06,7.42,273.72,452.19,18.58,77.73,5.14,0,2181,991.0,197.43,872,1903,159.0,2086,2961,2366.0,3064,1847.0,2920,True,True,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.38,198.51,28474.2,6.48,319.48,499.87,15.39,35.22,4.52,1,3262,2255.0,198.51,2575,1094,888.0,2658,2076,97.0,2487,1848.0,2922,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.01,225.37,49009.92,6.0,296.63,445.77,16.25,83.89,4.55,1,1955,2487.0,225.37,3259,725,411.0,2002,2373,2695.0,2516,1850.0,2925,False,False,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.46,215.48,27150.4,7.78,382.96,403.7,14.78,56.96,5.08,1,1923,1695.0,215.48,2432,2222,2214.0,1375,1841,836.0,3018,1851.0,2926,False,True,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.04,139.77,20472.87,6.81,357.59,488.27,15.88,53.28,5.76,0,2966,668.0,139.77,1581,1372,1830.0,2532,2239,634.0,3246,1852.0,2929,True,False,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.57,189.73,26138.1,8.83,361.86,434.05,16.17,88.73,3.93,0,2960,437.0,189.73,2319,2839,1905.0,1820,2347,2869.0,1601,1853.0,2931,True,False,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.15,185.34,25669.72,7.82,318.45,449.92,18.3,49.34,3.84,0,2221,291.0,185.34,2267,2245,853.0,2064,2907,441.0,1451,1853.0,2933,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.59,228.16,29706.23,5.92,257.15,517.84,15.96,52.95,4.49,1,2832,2341.0,228.16,2685,685,81.0,2822,2268,615.0,2440,1855.0,2936,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
4.58,186.1,33897.07,6.36,316.55,406.38,19.7,62.32,4.5,0,1003,152.0,186.1,2952,1000,804.0,1418,3120,1218.0,2457,1856.0,2938,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.75,212.27,21670.59,8.46,361.38,457.01,21.43,43.19,3.68,1,1104,1878.0,212.27,1734,2679,1899.0,2139,3224,243.0,1158,1858.0,2941,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.51,198.77,21218.7,8.67,323.6,413.29,14.9,79.85,5.2,0,25,983.0,198.77,1680,2775,1001.0,1509,1888,2500.0,3099,1858.0,2942,True,True,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.93,156.84,35793.76,7.29,384.65,398.65,17.86,72.24,4.25,0,1804,1306.0,156.84,3042,1775,2231.0,1285,2805,1985.0,2089,1859.0,2943,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
4.22,120.56,34370.2,7.96,411.58,436.77,14.4,64.6,4.28,0,1702,101.0,120.56,2974,2345,2408.0,1864,1724,1412.0,2134,1860.0,2947,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.86,181.67,17465.1,7.13,356.48,529.09,15.43,60.61,5.76,0,3051,2440.0,181.67,1094,1640,1808.0,2915,2087,1089.0,3245,1860.0,2949,True,False,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.49,135.8,21485.15,8.19,280.6,441.33,14.86,88.29,5.07,0,97,406.0,135.8,1713,2507,220.0,1932,1875,2859.0,3010,1862.0,2950,True,False,False,False,False,False,False,False,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.42,180.29,26034.53,9.71,308.96,473.06,17.72,57.6,3.14,1,2041,917.0,180.29,2312,3102,644.0,2337,2772,867.0,472,1863.0,2952,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.39,220.42,21051.26,8.74,348.05,353.37,19.64,48.71,4.73,0,1473,900.0,220.42,1655,2800,1621.0,650,3112,419.0,2738,1863.0,2953,False,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
10.5,143.77,31320.25,7.73,402.95,491.22,12.0,75.64,4.68,0,2119,2734.0,143.77,2803,2180,2370.0,2568,802,2234.0,2680,1863.0,2954,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.17,184.56,21736.98,12.23,304.53,317.58,16.78,51.05,5.43,1,2446,2531.0,184.56,1750,3267,558.0,274,2524,516.0,3178,1863.0,2955,True,False,False,False,False,True,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.55,216.42,28909.29,6.94,295.22,510.9,16.2,79.86,4.05,0,1017,2322.0,216.42,2614,1481,389.0,2763,2359,2503.0,1775,1868.0,2959,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.66,223.58,20259.73,7.39,351.16,510.05,14.21,73.19,5.48,1,1994,1819.0,223.58,1540,1864,1698.0,2758,1631,2064.0,3202,1870.0,2960,False,True,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.73,197.44,26012.49,6.95,346.63,473.33,18.44,69.47,4.16,1,2457,1136.0,197.44,2310,1492,1593.0,2341,2933,1799.0,1952,1871.0,2961,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.73,213.61,18862.67,8.67,324.03,396.23,20.06,96.59,4.57,0,1450,2386.0,213.61,1307,2774,1014.0,1247,3150,3020.0,2535,1871.0,2962,False,False,False,False,False,True,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.81,270.21,12138.42,10.52,360.3,437.52,15.95,67.88,5.59,0,2647,2414.0,270.21,366,3222,1880.0,1886,2263,1656.0,3222,1872.0,2963,False,False,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.32,262.22,21292.83,7.08,350.33,538.79,17.68,72.34,4.15,1,2781,2236.0,262.22,1688,1593,1674.0,2982,2762,1992.0,1943,1872.0,2964,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.86,204.27,25145.02,7.92,338.21,469.49,15.99,86.17,4.16,0,143,1961.0,204.27,2198,2317,1398.0,2284,2278,2796.0,1950,1872.0,2965,False,True,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.78,157.35,22113.39,7.93,304.81,480.72,15.69,82.93,4.39,1,1113,2405.0,157.35,1808,2330,568.0,2446,2184,2653.0,2312,1873.0,2966,True,False,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.77,212.32,24145.39,7.93,364.08,464.11,15.47,70.11,4.4,0,2577,1895.0,212.32,2075,2322,1937.0,2222,2100,1843.0,2320,1875.0,2968,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
4.77,200.37,48002.08,9.17,340.31,310.93,18.77,63.66,3.94,0,987,188.0,200.37,3253,2966,1449.0,225,2997,1326.0,1612,1876.0,2969,False,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.56,164.64,30660.21,8.85,272.52,533.58,10.96,83.66,4.22,1,2001,1007.0,164.64,2752,2843,153.0,2950,502,2684.0,2042,1876.0,2970,True,True,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.66,240.35,20269.73,7.05,374.18,567.78,15.59,55.84,4.64,0,2572,2628.0,240.35,1542,1568,2104.0,3121,2145,779.0,2639,1876.0,2972,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.0,219.44,26012.13,6.28,395.24,483.32,19.54,46.86,4.33,1,2780,1369.0,219.44,2309,938,2328.0,2474,3101,354.0,2224,1878.0,2973,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.66,230.82,35056.23,7.66,364.13,305.63,18.48,72.21,4.79,1,1993,1816.0,230.82,3014,2099,1940.0,193,2945,1984.0,2794,1879.0,2976,False,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.85,188.92,32033.33,13.13,182.4,479.79,12.07,77.67,4.01,1,351,2430.0,188.92,2839,3276,3.0,2433,824,2361.0,1732,1882.0,2981,True,False,False,False,True,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.49,210.35,29252.5,5.92,339.85,445.06,16.92,84.87,5.49,0,559,1718.0,210.35,2643,683,1439.0,1991,2562,2739.0,3204,1882.0,2982,False,True,False,False,False,False,False,False,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.14,153.75,50793.9,7.84,306.22,423.46,14.32,65.08,4.36,1,3130,2130.0,153.75,3266,2268,596.0,1659,1683,1445.0,2265,1882.0,2983,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.41,183.87,20526.31,8.45,366.18,548.64,13.45,69.05,4.53,1,1902,907.0,183.87,1594,2672,1970.0,3030,1318,1769.0,2498,1883.0,2984,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.42,173.64,8777.69,8.46,358.29,596.83,16.79,105.27,4.6,0,508,2581.0,173.64,128,2675,1841.0,3209,2525,3085.0,2603,1886.0,2987,True,False,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.15,237.14,22052.03,8.09,306.24,485.1,17.08,58.11,4.03,0,915,742.0,237.14,1800,2437,597.0,2491,2605,896.0,1747,1886.0,2988,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.76,119.16,38781.46,9.33,380.23,512.33,14.97,59.19,3.02,0,2930,2642.0,119.16,3119,3011,2189.0,2774,1916,968.0,379,1886.0,2989,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.54,214.64,21230.43,6.49,336.97,532.57,18.26,90.91,4.53,0,421,994.0,214.64,1683,1103,1355.0,2944,2896,2928.0,2491,1889.0,2990,False,True,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
3.34,156.48,55334.7,8.53,371.15,485.63,16.98,69.62,2.58,0,1068,27.0,156.48,3271,2709,2055.0,2498,2579,1809.0,125,1890.0,2991,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
3.45,207.93,33424.77,8.78,384.01,441.79,13.81,30.28,4.18,0,26,34.0,207.93,2934,2820,2226.0,1940,1457,42.0,1998,1893.0,2992,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
